,filename,class,pred
1342,n01630670\ILSVRC2012_val_00045101.JPEG,26,45
1343,n01630670\ILSVRC2012_val_00045451.JPEG,26,26
1344,n01630670\ILSVRC2012_val_00046430.JPEG,26,12
1345,n01630670\ILSVRC2012_val_00047713.JPEG,26,26
1346,n01630670\ILSVRC2012_val_00048046.JPEG,26,28
1347,n01630670\ILSVRC2012_val_00048295.JPEG,26,28
1348,n01630670\ILSVRC2012_val_00049350.JPEG,26,29
1349,n01630670\ILSVRC2012_val_00049997.JPEG,26,26
1350,n01631663\ILSVRC2012_val_00000258.JPEG,27,27
1351,n01631663\ILSVRC2012_val_00000276.JPEG,27,31
1352,n01631663\ILSVRC2012_val_00000807.JPEG,27,27
1353,n01631663\ILSVRC2012_val_00001010.JPEG,27,29
1354,n01631663\ILSVRC2012_val_00001728.JPEG,27,27
1355,n01631663\ILSVRC2012_val_00002746.JPEG,27,27
1356,n01631663\ILSVRC2012_val_00003214.JPEG,27,14
1357,n01631663\ILSVRC2012_val_00006149.JPEG,27,27
1358,n01631663\ILSVRC2012_val_00006319.JPEG,27,33
1359,n01631663\ILSVRC2012_val_00006737.JPEG,27,27
1360,n01631663\ILSVRC2012_val_00007998.JPEG,27,27
1361,n01631663\ILSVRC2012_val_00008613.JPEG,27,27
1362,n01631663\ILSVRC2012_val_00009677.JPEG,27,27
1363,n01631663\ILSVRC2012_val_00010254.JPEG,27,36
1364,n01631663\ILSVRC2012_val_00011131.JPEG,27,27
1365,n01631663\ILSVRC2012_val_00011416.JPEG,27,1
1366,n01631663\ILSVRC2012_val_00011688.JPEG,27,32
1367,n01631663\ILSVRC2012_val_00012441.JPEG,27,27
1368,n01631663\ILSVRC2012_val_00012765.JPEG,27,27
1369,n01631663\ILSVRC2012_val_00013174.JPEG,27,27
1370,n01631663\ILSVRC2012_val_00014009.JPEG,27,27
1371,n01631663\ILSVRC2012_val_00016818.JPEG,27,27
1372,n01631663\ILSVRC2012_val_00016864.JPEG,27,31
1373,n01631663\ILSVRC2012_val_00017185.JPEG,27,27
1374,n01631663\ILSVRC2012_val_00019116.JPEG,27,25
1375,n01631663\ILSVRC2012_val_00022134.JPEG,27,27
1376,n01631663\ILSVRC2012_val_00022787.JPEG,27,43
1377,n01631663\ILSVRC2012_val_00023450.JPEG,27,21
1378,n01631663\ILSVRC2012_val_00026016.JPEG,27,27
1379,n01631663\ILSVRC2012_val_00027028.JPEG,27,45
1380,n01631663\ILSVRC2012_val_00028601.JPEG,27,27
1381,n01631663\ILSVRC2012_val_00029622.JPEG,27,27
1382,n01631663\ILSVRC2012_val_00031577.JPEG,27,29
1383,n01631663\ILSVRC2012_val_00032323.JPEG,27,30
1384,n01631663\ILSVRC2012_val_00032578.JPEG,27,31
1385,n01631663\ILSVRC2012_val_00033437.JPEG,27,24
1386,n01631663\ILSVRC2012_val_00033492.JPEG,27,27
1387,n01631663\ILSVRC2012_val_00033866.JPEG,27,27
1388,n01631663\ILSVRC2012_val_00035093.JPEG,27,27
1389,n01631663\ILSVRC2012_val_00035305.JPEG,27,27
1390,n01631663\ILSVRC2012_val_00035450.JPEG,27,27
1391,n01631663\ILSVRC2012_val_00037037.JPEG,27,27
1392,n01631663\ILSVRC2012_val_00038658.JPEG,27,27
1393,n01631663\ILSVRC2012_val_00040592.JPEG,27,27
1394,n01631663\ILSVRC2012_val_00040981.JPEG,27,27
1395,n01631663\ILSVRC2012_val_00041540.JPEG,27,43
1396,n01631663\ILSVRC2012_val_00043003.JPEG,27,29
1397,n01631663\ILSVRC2012_val_00043111.JPEG,27,27
1398,n01631663\ILSVRC2012_val_00044852.JPEG,27,27
1399,n01631663\ILSVRC2012_val_00046289.JPEG,27,27
1400,n01632458\ILSVRC2012_val_00000088.JPEG,28,32
1401,n01632458\ILSVRC2012_val_00001131.JPEG,28,28
1402,n01632458\ILSVRC2012_val_00003157.JPEG,28,25
1403,n01632458\ILSVRC2012_val_00003350.JPEG,28,25
1404,n01632458\ILSVRC2012_val_00003863.JPEG,28,45
1405,n01632458\ILSVRC2012_val_00006264.JPEG,28,5
1406,n01632458\ILSVRC2012_val_00007050.JPEG,28,25
1407,n01632458\ILSVRC2012_val_00009779.JPEG,28,28
1408,n01632458\ILSVRC2012_val_00010462.JPEG,28,28
1409,n01632458\ILSVRC2012_val_00010675.JPEG,28,45
1410,n01632458\ILSVRC2012_val_00011657.JPEG,28,25
1411,n01632458\ILSVRC2012_val_00013069.JPEG,28,28
1412,n01632458\ILSVRC2012_val_00013271.JPEG,28,28
1413,n01632458\ILSVRC2012_val_00015091.JPEG,28,25
1414,n01632458\ILSVRC2012_val_00015709.JPEG,28,28
1415,n01632458\ILSVRC2012_val_00016537.JPEG,28,28
1416,n01632458\ILSVRC2012_val_00017012.JPEG,28,28
1417,n01632458\ILSVRC2012_val_00018008.JPEG,28,28
1418,n01632458\ILSVRC2012_val_00021024.JPEG,28,28
1419,n01632458\ILSVRC2012_val_00021299.JPEG,28,28
1420,n01632458\ILSVRC2012_val_00021906.JPEG,28,28
1421,n01632458\ILSVRC2012_val_00023080.JPEG,28,28
1422,n01632458\ILSVRC2012_val_00024164.JPEG,28,28
1423,n01632458\ILSVRC2012_val_00024262.JPEG,28,27
1424,n01632458\ILSVRC2012_val_00025435.JPEG,28,28
1425,n01632458\ILSVRC2012_val_00025492.JPEG,28,44
1426,n01632458\ILSVRC2012_val_00026813.JPEG,28,28
1427,n01632458\ILSVRC2012_val_00027931.JPEG,28,28
1428,n01632458\ILSVRC2012_val_00029491.JPEG,28,28
1429,n01632458\ILSVRC2012_val_00029732.JPEG,28,47
1430,n01632458\ILSVRC2012_val_00029977.JPEG,28,28
1431,n01632458\ILSVRC2012_val_00030418.JPEG,28,0
1432,n01632458\ILSVRC2012_val_00031289.JPEG,28,36
1433,n01632458\ILSVRC2012_val_00031521.JPEG,28,28
1434,n01632458\ILSVRC2012_val_00033219.JPEG,28,25
1435,n01632458\ILSVRC2012_val_00033767.JPEG,28,28
1436,n01632458\ILSVRC2012_val_00035814.JPEG,28,37
1437,n01632458\ILSVRC2012_val_00035936.JPEG,28,28
1438,n01632458\ILSVRC2012_val_00036878.JPEG,28,28
1439,n01632458\ILSVRC2012_val_00038202.JPEG,28,28
1440,n01632458\ILSVRC2012_val_00038459.JPEG,28,36
1441,n01632458\ILSVRC2012_val_00039902.JPEG,28,37
1442,n01632458\ILSVRC2012_val_00039933.JPEG,28,28
1443,n01632458\ILSVRC2012_val_00040563.JPEG,28,28
1444,n01632458\ILSVRC2012_val_00041418.JPEG,28,38
1445,n01632458\ILSVRC2012_val_00042125.JPEG,28,28
1446,n01632458\ILSVRC2012_val_00046616.JPEG,28,28
1447,n01632458\ILSVRC2012_val_00047089.JPEG,28,25
1448,n01632458\ILSVRC2012_val_00048286.JPEG,28,32
1449,n01632458\ILSVRC2012_val_00049103.JPEG,28,34
1450,n01632777\ILSVRC2012_val_00000052.JPEG,29,29
1451,n01632777\ILSVRC2012_val_00001138.JPEG,29,38
1452,n01632777\ILSVRC2012_val_00002524.JPEG,29,31
1453,n01632777\ILSVRC2012_val_00003860.JPEG,29,29
1454,n01632777\ILSVRC2012_val_00004084.JPEG,29,29
1455,n01632777\ILSVRC2012_val_00005172.JPEG,29,29
1456,n01632777\ILSVRC2012_val_00006579.JPEG,29,29
1457,n01632777\ILSVRC2012_val_00006694.JPEG,29,32
1458,n01632777\ILSVRC2012_val_00007486.JPEG,29,29
1459,n01632777\ILSVRC2012_val_00008686.JPEG,29,29
1460,n01632777\ILSVRC2012_val_00009946.JPEG,29,29
1461,n01632777\ILSVRC2012_val_00011474.JPEG,29,29
1462,n01632777\ILSVRC2012_val_00013940.JPEG,29,1
1463,n01632777\ILSVRC2012_val_00016441.JPEG,29,27
1464,n01632777\ILSVRC2012_val_00016514.JPEG,29,29
1465,n01632777\ILSVRC2012_val_00017228.JPEG,29,29
1466,n01632777\ILSVRC2012_val_00017274.JPEG,29,0
1467,n01632777\ILSVRC2012_val_00017372.JPEG,29,21
1468,n01632777\ILSVRC2012_val_00017899.JPEG,29,1
1469,n01632777\ILSVRC2012_val_00019710.JPEG,29,47
1470,n01632777\ILSVRC2012_val_00020430.JPEG,29,29
1471,n01632777\ILSVRC2012_val_00020772.JPEG,29,33
1472,n01632777\ILSVRC2012_val_00022113.JPEG,29,29
1473,n01632777\ILSVRC2012_val_00022771.JPEG,29,29
1474,n01632777\ILSVRC2012_val_00022925.JPEG,29,29
1475,n01632777\ILSVRC2012_val_00025348.JPEG,29,29
1476,n01632777\ILSVRC2012_val_00025438.JPEG,29,29
1477,n01632777\ILSVRC2012_val_00027929.JPEG,29,29
1478,n01632777\ILSVRC2012_val_00029500.JPEG,29,29
1479,n01632777\ILSVRC2012_val_00031235.JPEG,29,29
1480,n01632777\ILSVRC2012_val_00031386.JPEG,29,18
1481,n01632777\ILSVRC2012_val_00033412.JPEG,29,9
1482,n01632777\ILSVRC2012_val_00034583.JPEG,29,29
1483,n01632777\ILSVRC2012_val_00035529.JPEG,29,1
1484,n01632777\ILSVRC2012_val_00035654.JPEG,29,29
1485,n01632777\ILSVRC2012_val_00036495.JPEG,29,29
1486,n01632777\ILSVRC2012_val_00037046.JPEG,29,29
1487,n01632777\ILSVRC2012_val_00039922.JPEG,29,29
1488,n01632777\ILSVRC2012_val_00040769.JPEG,29,29
1489,n01632777\ILSVRC2012_val_00040894.JPEG,29,1
1490,n01632777\ILSVRC2012_val_00041298.JPEG,29,29
1491,n01632777\ILSVRC2012_val_00042302.JPEG,29,29
1492,n01632777\ILSVRC2012_val_00044504.JPEG,29,29
1493,n01632777\ILSVRC2012_val_00044893.JPEG,29,32
1494,n01632777\ILSVRC2012_val_00045553.JPEG,29,24
1495,n01632777\ILSVRC2012_val_00045656.JPEG,29,29
1496,n01632777\ILSVRC2012_val_00045924.JPEG,29,29
1497,n01632777\ILSVRC2012_val_00046976.JPEG,29,29
1498,n01632777\ILSVRC2012_val_00047938.JPEG,29,1
1499,n01632777\ILSVRC2012_val_00048148.JPEG,29,29
1500,n01641577\ILSVRC2012_val_00001652.JPEG,30,47
1501,n01641577\ILSVRC2012_val_00003748.JPEG,30,30
1502,n01641577\ILSVRC2012_val_00004613.JPEG,30,35
1503,n01641577\ILSVRC2012_val_00004945.JPEG,30,9
1504,n01641577\ILSVRC2012_val_00005045.JPEG,30,30
1505,n01641577\ILSVRC2012_val_00006409.JPEG,30,32
1506,n01641577\ILSVRC2012_val_00009563.JPEG,30,46
1507,n01641577\ILSVRC2012_val_00010287.JPEG,30,39
1508,n01641577\ILSVRC2012_val_00011664.JPEG,30,25
1509,n01641577\ILSVRC2012_val_00012151.JPEG,30,30
1510,n01641577\ILSVRC2012_val_00012558.JPEG,30,47
1511,n01641577\ILSVRC2012_val_00013974.JPEG,30,30
1512,n01641577\ILSVRC2012_val_00014227.JPEG,30,33
1513,n01641577\ILSVRC2012_val_00014735.JPEG,30,29
1514,n01641577\ILSVRC2012_val_00016782.JPEG,30,42
1515,n01641577\ILSVRC2012_val_00017669.JPEG,30,30
1516,n01641577\ILSVRC2012_val_00018160.JPEG,30,30
1517,n01641577\ILSVRC2012_val_00018339.JPEG,30,30
1518,n01641577\ILSVRC2012_val_00018481.JPEG,30,30
1519,n01641577\ILSVRC2012_val_00018512.JPEG,30,30
1520,n01641577\ILSVRC2012_val_00018754.JPEG,30,33
1521,n01641577\ILSVRC2012_val_00019578.JPEG,30,30
1522,n01641577\ILSVRC2012_val_00020916.JPEG,30,31
1523,n01641577\ILSVRC2012_val_00021611.JPEG,30,30
1524,n01641577\ILSVRC2012_val_00022052.JPEG,30,30
1525,n01641577\ILSVRC2012_val_00023308.JPEG,30,18
1526,n01641577\ILSVRC2012_val_00024938.JPEG,30,30
1527,n01641577\ILSVRC2012_val_00025633.JPEG,30,30
1528,n01641577\ILSVRC2012_val_00026059.JPEG,30,30
1529,n01641577\ILSVRC2012_val_00026213.JPEG,30,43
1530,n01641577\ILSVRC2012_val_00027869.JPEG,30,30
1531,n01641577\ILSVRC2012_val_00028041.JPEG,30,30
1532,n01641577\ILSVRC2012_val_00028113.JPEG,30,32
1533,n01641577\ILSVRC2012_val_00028352.JPEG,30,30
1534,n01641577\ILSVRC2012_val_00029727.JPEG,30,30
1535,n01641577\ILSVRC2012_val_00030342.JPEG,30,30
1536,n01641577\ILSVRC2012_val_00032061.JPEG,30,30
1537,n01641577\ILSVRC2012_val_00032916.JPEG,30,31
1538,n01641577\ILSVRC2012_val_00033863.JPEG,30,32
1539,n01641577\ILSVRC2012_val_00033960.JPEG,30,37
1540,n01641577\ILSVRC2012_val_00034226.JPEG,30,32
1541,n01641577\ILSVRC2012_val_00034383.JPEG,30,30
1542,n01641577\ILSVRC2012_val_00035535.JPEG,30,30
1543,n01641577\ILSVRC2012_val_00036102.JPEG,30,30
1544,n01641577\ILSVRC2012_val_00043312.JPEG,30,36
1545,n01641577\ILSVRC2012_val_00043951.JPEG,30,14
1546,n01641577\ILSVRC2012_val_00046427.JPEG,30,31
1547,n01641577\ILSVRC2012_val_00047498.JPEG,30,30
1548,n01641577\ILSVRC2012_val_00049119.JPEG,30,30
1549,n01641577\ILSVRC2012_val_00049637.JPEG,30,30
1550,n01644373\ILSVRC2012_val_00000944.JPEG,31,47
1551,n01644373\ILSVRC2012_val_00001739.JPEG,31,47
1552,n01644373\ILSVRC2012_val_00003621.JPEG,31,31
1553,n01644373\ILSVRC2012_val_00003846.JPEG,31,31
1554,n01644373\ILSVRC2012_val_00003985.JPEG,31,31
1555,n01644373\ILSVRC2012_val_00006987.JPEG,31,31
1556,n01644373\ILSVRC2012_val_00007398.JPEG,31,31
1557,n01644373\ILSVRC2012_val_00007574.JPEG,31,31
1558,n01644373\ILSVRC2012_val_00007977.JPEG,31,32
1559,n01644373\ILSVRC2012_val_00012248.JPEG,31,31
1560,n01644373\ILSVRC2012_val_00012428.JPEG,31,32
1561,n01644373\ILSVRC2012_val_00013201.JPEG,31,31
1562,n01644373\ILSVRC2012_val_00015245.JPEG,31,46
1563,n01644373\ILSVRC2012_val_00016177.JPEG,31,47
1564,n01644373\ILSVRC2012_val_00017138.JPEG,31,31
1565,n01644373\ILSVRC2012_val_00017505.JPEG,31,47
1566,n01644373\ILSVRC2012_val_00017882.JPEG,31,31
1567,n01644373\ILSVRC2012_val_00017989.JPEG,31,0
1568,n01644373\ILSVRC2012_val_00020059.JPEG,31,49
1569,n01644373\ILSVRC2012_val_00020321.JPEG,31,38
1570,n01644373\ILSVRC2012_val_00020943.JPEG,31,31
1571,n01644373\ILSVRC2012_val_00022660.JPEG,31,40
1572,n01644373\ILSVRC2012_val_00023855.JPEG,31,46
1573,n01644373\ILSVRC2012_val_00025717.JPEG,31,46
1574,n01644373\ILSVRC2012_val_00027451.JPEG,31,40
1575,n01644373\ILSVRC2012_val_00028225.JPEG,31,31
1576,n01644373\ILSVRC2012_val_00030352.JPEG,31,31
1577,n01644373\ILSVRC2012_val_00031598.JPEG,31,31
1578,n01644373\ILSVRC2012_val_00032104.JPEG,31,31
1579,n01644373\ILSVRC2012_val_00032917.JPEG,31,31
1580,n01644373\ILSVRC2012_val_00033084.JPEG,31,31
1581,n01644373\ILSVRC2012_val_00033702.JPEG,31,31
1582,n01644373\ILSVRC2012_val_00033838.JPEG,31,31
1583,n01644373\ILSVRC2012_val_00034290.JPEG,31,32
1584,n01644373\ILSVRC2012_val_00034542.JPEG,31,30
1585,n01644373\ILSVRC2012_val_00036065.JPEG,31,31
1586,n01644373\ILSVRC2012_val_00036066.JPEG,31,31
1587,n01644373\ILSVRC2012_val_00036293.JPEG,31,40
1588,n01644373\ILSVRC2012_val_00036850.JPEG,31,31
1589,n01644373\ILSVRC2012_val_00036915.JPEG,31,47
1590,n01644373\ILSVRC2012_val_00038959.JPEG,31,31
1591,n01644373\ILSVRC2012_val_00041279.JPEG,31,40
1592,n01644373\ILSVRC2012_val_00042832.JPEG,31,31
1593,n01644373\ILSVRC2012_val_00043191.JPEG,31,40
1594,n01644373\ILSVRC2012_val_00043303.JPEG,31,0
1595,n01644373\ILSVRC2012_val_00043369.JPEG,31,47
1596,n01644373\ILSVRC2012_val_00043860.JPEG,31,46
1597,n01644373\ILSVRC2012_val_00044855.JPEG,31,40
1598,n01644373\ILSVRC2012_val_00048482.JPEG,31,31
1599,n01644373\ILSVRC2012_val_00048995.JPEG,31,31
1600,n01644900\ILSVRC2012_val_00000037.JPEG,32,26
1601,n01644900\ILSVRC2012_val_00001938.JPEG,32,14
1602,n01644900\ILSVRC2012_val_00004427.JPEG,32,30
1603,n01644900\ILSVRC2012_val_00004724.JPEG,32,31
1604,n01644900\ILSVRC2012_val_00005450.JPEG,32,40
1605,n01644900\ILSVRC2012_val_00005532.JPEG,32,21
1606,n01644900\ILSVRC2012_val_00005768.JPEG,32,28
1607,n01644900\ILSVRC2012_val_00006830.JPEG,32,47
1608,n01644900\ILSVRC2012_val_00007437.JPEG,32,25
1609,n01644900\ILSVRC2012_val_00007818.JPEG,32,32
1610,n01644900\ILSVRC2012_val_00010593.JPEG,32,32
1611,n01644900\ILSVRC2012_val_00011303.JPEG,32,10
1612,n01644900\ILSVRC2012_val_00011724.JPEG,32,33
1613,n01644900\ILSVRC2012_val_00012231.JPEG,32,30
1614,n01644900\ILSVRC2012_val_00013354.JPEG,32,10
1615,n01644900\ILSVRC2012_val_00016519.JPEG,32,41
1616,n01644900\ILSVRC2012_val_00016934.JPEG,32,26
1617,n01644900\ILSVRC2012_val_00018879.JPEG,32,19
1618,n01644900\ILSVRC2012_val_00019834.JPEG,32,32
1619,n01644900\ILSVRC2012_val_00020180.JPEG,32,46
1620,n01644900\ILSVRC2012_val_00021211.JPEG,32,37
1621,n01644900\ILSVRC2012_val_00021776.JPEG,32,36
1622,n01644900\ILSVRC2012_val_00023255.JPEG,32,32
1623,n01644900\ILSVRC2012_val_00023758.JPEG,32,32
1624,n01644900\ILSVRC2012_val_00024102.JPEG,32,26
1625,n01644900\ILSVRC2012_val_00024428.JPEG,32,31
1626,n01644900\ILSVRC2012_val_00028629.JPEG,32,29
1627,n01644900\ILSVRC2012_val_00028673.JPEG,32,27
1628,n01644900\ILSVRC2012_val_00029678.JPEG,32,26
1629,n01644900\ILSVRC2012_val_00030478.JPEG,32,46
1630,n01644900\ILSVRC2012_val_00030622.JPEG,32,31
1631,n01644900\ILSVRC2012_val_00032415.JPEG,32,46
1632,n01644900\ILSVRC2012_val_00032966.JPEG,32,30
1633,n01644900\ILSVRC2012_val_00033769.JPEG,32,38
1634,n01644900\ILSVRC2012_val_00035658.JPEG,32,44
1635,n01644900\ILSVRC2012_val_00036722.JPEG,32,48
1636,n01644900\ILSVRC2012_val_00036942.JPEG,32,44
1637,n01644900\ILSVRC2012_val_00038446.JPEG,32,34
1638,n01644900\ILSVRC2012_val_00039478.JPEG,32,43
1639,n01644900\ILSVRC2012_val_00039996.JPEG,32,31
1640,n01644900\ILSVRC2012_val_00040420.JPEG,32,47
1641,n01644900\ILSVRC2012_val_00041919.JPEG,32,44
1642,n01644900\ILSVRC2012_val_00043524.JPEG,32,30
1643,n01644900\ILSVRC2012_val_00044262.JPEG,32,4
1644,n01644900\ILSVRC2012_val_00044288.JPEG,32,40
1645,n01644900\ILSVRC2012_val_00044993.JPEG,32,47
1646,n01644900\ILSVRC2012_val_00047623.JPEG,32,14
1647,n01644900\ILSVRC2012_val_00047716.JPEG,32,30
1648,n01644900\ILSVRC2012_val_00049287.JPEG,32,34
1649,n01644900\ILSVRC2012_val_00049316.JPEG,32,37
1650,n01664065\ILSVRC2012_val_00000404.JPEG,33,36
1651,n01664065\ILSVRC2012_val_00000958.JPEG,33,34
1652,n01664065\ILSVRC2012_val_00001557.JPEG,33,37
1653,n01664065\ILSVRC2012_val_00002817.JPEG,33,33
1654,n01664065\ILSVRC2012_val_00002932.JPEG,33,33
1655,n01664065\ILSVRC2012_val_00003746.JPEG,33,34
1656,n01664065\ILSVRC2012_val_00011444.JPEG,33,33
1657,n01664065\ILSVRC2012_val_00014316.JPEG,33,47
1658,n01664065\ILSVRC2012_val_00014352.JPEG,33,33
1659,n01664065\ILSVRC2012_val_00014585.JPEG,33,33
1660,n01664065\ILSVRC2012_val_00015924.JPEG,33,33
1661,n01664065\ILSVRC2012_val_00019100.JPEG,33,33
1662,n01664065\ILSVRC2012_val_00019399.JPEG,33,2
1663,n01664065\ILSVRC2012_val_00020141.JPEG,33,33
1664,n01664065\ILSVRC2012_val_00020994.JPEG,33,33
1665,n01664065\ILSVRC2012_val_00021983.JPEG,33,27
1666,n01664065\ILSVRC2012_val_00022469.JPEG,33,45
1667,n01664065\ILSVRC2012_val_00022525.JPEG,33,35
1668,n01664065\ILSVRC2012_val_00022842.JPEG,33,4
1669,n01664065\ILSVRC2012_val_00024221.JPEG,33,35
1670,n01664065\ILSVRC2012_val_00026634.JPEG,33,4
1671,n01664065\ILSVRC2012_val_00027724.JPEG,33,34
1672,n01664065\ILSVRC2012_val_00028760.JPEG,33,33
1673,n01664065\ILSVRC2012_val_00030736.JPEG,33,33
1674,n01664065\ILSVRC2012_val_00031389.JPEG,33,33
1675,n01664065\ILSVRC2012_val_00031829.JPEG,33,33
1676,n01664065\ILSVRC2012_val_00033442.JPEG,33,2
1677,n01664065\ILSVRC2012_val_00033445.JPEG,33,3
1678,n01664065\ILSVRC2012_val_00034795.JPEG,33,36
1679,n01664065\ILSVRC2012_val_00035664.JPEG,33,33
1680,n01664065\ILSVRC2012_val_00036202.JPEG,33,33
1681,n01664065\ILSVRC2012_val_00036650.JPEG,33,5
1682,n01664065\ILSVRC2012_val_00037653.JPEG,33,36
1683,n01664065\ILSVRC2012_val_00038878.JPEG,33,33
1684,n01664065\ILSVRC2012_val_00041641.JPEG,33,33
1685,n01664065\ILSVRC2012_val_00041713.JPEG,33,33
1686,n01664065\ILSVRC2012_val_00042073.JPEG,33,33
1687,n01664065\ILSVRC2012_val_00042216.JPEG,33,33
1688,n01664065\ILSVRC2012_val_00043118.JPEG,33,33
1689,n01664065\ILSVRC2012_val_00043247.JPEG,33,33
1690,n01664065\ILSVRC2012_val_00043692.JPEG,33,2
1691,n01664065\ILSVRC2012_val_00046069.JPEG,33,1
1692,n01664065\ILSVRC2012_val_00046095.JPEG,33,49
1693,n01664065\ILSVRC2012_val_00046105.JPEG,33,5
1694,n01664065\ILSVRC2012_val_00047105.JPEG,33,33
1695,n01664065\ILSVRC2012_val_00047425.JPEG,33,34
1696,n01664065\ILSVRC2012_val_00048221.JPEG,33,34
1697,n01664065\ILSVRC2012_val_00048247.JPEG,33,33
1698,n01664065\ILSVRC2012_val_00048257.JPEG,33,40
1699,n01664065\ILSVRC2012_val_00049773.JPEG,33,33
1700,n01665541\ILSVRC2012_val_00000791.JPEG,34,42
1701,n01665541\ILSVRC2012_val_00000930.JPEG,34,28
1702,n01665541\ILSVRC2012_val_00000938.JPEG,34,34
1703,n01665541\ILSVRC2012_val_00002163.JPEG,34,34
1704,n01665541\ILSVRC2012_val_00002709.JPEG,34,34
1705,n01665541\ILSVRC2012_val_00003287.JPEG,34,33
1706,n01665541\ILSVRC2012_val_00004221.JPEG,34,48
1707,n01665541\ILSVRC2012_val_00005919.JPEG,34,41
1708,n01665541\ILSVRC2012_val_00006305.JPEG,34,34
1709,n01665541\ILSVRC2012_val_00007044.JPEG,34,34
1710,n01665541\ILSVRC2012_val_00009639.JPEG,34,0
1711,n01665541\ILSVRC2012_val_00009889.JPEG,34,48
1712,n01665541\ILSVRC2012_val_00010669.JPEG,34,34
1713,n01665541\ILSVRC2012_val_00010843.JPEG,34,4
1714,n01665541\ILSVRC2012_val_00011996.JPEG,34,2
1715,n01665541\ILSVRC2012_val_00012746.JPEG,34,34
1716,n01665541\ILSVRC2012_val_00015059.JPEG,34,34
1717,n01665541\ILSVRC2012_val_00015568.JPEG,34,5
1718,n01665541\ILSVRC2012_val_00015902.JPEG,34,34
1719,n01665541\ILSVRC2012_val_00016700.JPEG,34,22
1720,n01665541\ILSVRC2012_val_00016779.JPEG,34,8
1721,n01665541\ILSVRC2012_val_00020907.JPEG,34,34
1722,n01665541\ILSVRC2012_val_00022308.JPEG,34,34
1723,n01665541\ILSVRC2012_val_00022588.JPEG,34,0
1724,n01665541\ILSVRC2012_val_00023654.JPEG,34,34
1725,n01665541\ILSVRC2012_val_00024494.JPEG,34,22
1726,n01665541\ILSVRC2012_val_00025268.JPEG,34,8
1727,n01665541\ILSVRC2012_val_00025441.JPEG,34,34
1728,n01665541\ILSVRC2012_val_00026049.JPEG,34,34
1729,n01665541\ILSVRC2012_val_00026399.JPEG,34,34
1730,n01665541\ILSVRC2012_val_00029324.JPEG,34,34
1731,n01665541\ILSVRC2012_val_00030406.JPEG,34,33
1732,n01665541\ILSVRC2012_val_00031179.JPEG,34,34
1733,n01665541\ILSVRC2012_val_00031275.JPEG,34,36
1734,n01665541\ILSVRC2012_val_00034960.JPEG,34,34
1735,n01665541\ILSVRC2012_val_00035905.JPEG,34,34
1736,n01665541\ILSVRC2012_val_00036195.JPEG,34,44
1737,n01665541\ILSVRC2012_val_00038140.JPEG,34,36
1738,n01665541\ILSVRC2012_val_00038549.JPEG,34,37
1739,n01665541\ILSVRC2012_val_00042049.JPEG,34,37
1740,n01665541\ILSVRC2012_val_00042328.JPEG,34,34
1741,n01665541\ILSVRC2012_val_00042894.JPEG,34,34
1742,n01665541\ILSVRC2012_val_00043480.JPEG,34,34
1743,n01665541\ILSVRC2012_val_00043504.JPEG,34,34
1744,n01665541\ILSVRC2012_val_00043797.JPEG,34,20
1745,n01665541\ILSVRC2012_val_00044755.JPEG,34,34
1746,n01665541\ILSVRC2012_val_00047546.JPEG,34,34
1747,n01665541\ILSVRC2012_val_00047746.JPEG,34,1
1748,n01665541\ILSVRC2012_val_00047832.JPEG,34,5
1749,n01665541\ILSVRC2012_val_00048011.JPEG,34,44
1750,n01667114\ILSVRC2012_val_00000229.JPEG,35,37
1751,n01667114\ILSVRC2012_val_00001636.JPEG,35,37
1752,n01667114\ILSVRC2012_val_00004019.JPEG,35,44
1753,n01667114\ILSVRC2012_val_00004897.JPEG,35,37
1754,n01667114\ILSVRC2012_val_00004898.JPEG,35,36
1755,n01667114\ILSVRC2012_val_00005612.JPEG,35,29
1756,n01667114\ILSVRC2012_val_00009231.JPEG,35,35
1757,n01667114\ILSVRC2012_val_00010528.JPEG,35,33
1758,n01667114\ILSVRC2012_val_00012732.JPEG,35,35
1759,n01667114\ILSVRC2012_val_00013299.JPEG,35,35
1760,n01667114\ILSVRC2012_val_00013394.JPEG,35,35
1761,n01667114\ILSVRC2012_val_00015468.JPEG,35,34
1762,n01667114\ILSVRC2012_val_00016550.JPEG,35,48
1763,n01667114\ILSVRC2012_val_00016633.JPEG,35,37
1764,n01667114\ILSVRC2012_val_00019547.JPEG,35,36
1765,n01667114\ILSVRC2012_val_00019560.JPEG,35,36
1766,n01667114\ILSVRC2012_val_00022329.JPEG,35,35
1767,n01667114\ILSVRC2012_val_00022710.JPEG,35,34
1768,n01667114\ILSVRC2012_val_00022841.JPEG,35,32
1769,n01667114\ILSVRC2012_val_00023686.JPEG,35,37
1770,n01667114\ILSVRC2012_val_00023703.JPEG,35,35
1771,n01667114\ILSVRC2012_val_00024666.JPEG,35,37
1772,n01667114\ILSVRC2012_val_00025567.JPEG,35,36
1773,n01667114\ILSVRC2012_val_00026202.JPEG,35,35
1774,n01667114\ILSVRC2012_val_00026446.JPEG,35,35
1775,n01667114\ILSVRC2012_val_00027074.JPEG,35,28
1776,n01667114\ILSVRC2012_val_00027163.JPEG,35,23
1777,n01667114\ILSVRC2012_val_00027877.JPEG,35,37
1778,n01667114\ILSVRC2012_val_00029726.JPEG,35,34
